day,hour,minute,second,microsecond,baro pressure hpa,acc x,acc y,acc z,gryo x,gryo y,gryo z,humidity,temperature,Ox pressure(psi),Voltage,altitude(meters)
14,13,16,39,82002027,875.7151,9.691729,0.775721,-0.11492,-0.00213,0.020784,0.007727,15.14763,45.67903,4.467773,0.511169,1213.488
14,13,16,39,82002367,875.7153,9.696517,0.837971,-0.14844,-0.00586,0.024515,0.00826,15.15526,45.67903,5.322266,0.513306,1213.485
14,13,16,39,82002707,875.6542,9.696517,0.837971,-0.14844,-0.00453,0.02638,0.014123,15.16442,45.70039,4.833984,0.512085,1214.059
14,13,16,40,82003047,875.6783,9.706094,0.814029,-0.04788,-0.00213,0.019985,0.010658,15.17205,45.67903,4.467773,0.511169,1213.831
14,13,16,40,82003390,875.7083,9.706094,0.814029,-0.04788,-0.00586,0.024781,0.012524,15.1812,45.67903,4.711914,0.51178,1213.551
14,13,16,40,82003730,875.6481,9.706094,0.814029,-0.04788,-0.0024,0.022649,0.008527,15.18883,45.67903,4.223633,0.510559,1214.114
14,13,16,41,82004070,875.679,9.691729,0.775721,-0.14365,-0.00453,0.020251,0.011458,15.19799,45.67903,4.589844,0.511475,1213.826
14,13,16,41,82004413,875.647,9.691729,0.775721,-0.14365,-0.0064,0.022116,0.006928,15.21477,45.67903,4.345703,0.510864,1214.125
14,13,16,41,82004753,875.5948,9.691729,0.775721,-0.14365,-0.01093,0.022916,0.007994,15.22393,45.70039,3.125,0.507812,1214.614
14,13,16,42,82005093,875.5886,9.648633,0.842759,-0.01915,-0.02798,0.02185,0.014389,15.23308,45.70039,3.369141,0.508423,1214.672
14,13,16,42,82005436,875.6818,9.648633,0.842759,-0.01915,-0.01679,0.018119,0.016254,15.23156,45.67903,4.956055,0.51239,1213.8
14,13,16,42,82005776,875.5859,9.662998,0.770933,-0.0814,-0.01546,0.024248,0.007994,15.22393,45.70039,4.467773,0.511169,1214.698
14,13,16,43,82006116,875.5623,9.662998,0.770933,-0.0814,-0.01412,0.02558,0.02185,15.21477,45.67903,4.223633,0.510559,1214.917
14,13,16,43,82006456,875.6505,9.662998,0.770933,-0.0814,-0.01039,0.028245,0.010658,15.19951,45.70039,4.345703,0.510864,1214.093
14,13,16,43,82006806,875.6599,9.706094,0.785298,-0.1245,-0.00853,0.016254,0.007461,15.17357,45.70039,4.467773,0.511169,1214.006
14,13,16,44,82007146,875.5592,9.706094,0.785298,-0.1245,-0.004,0.025847,0.009859,15.15526,45.67903,4.345703,0.510864,1214.949
14,13,16,44,82007486,875.6165,9.706094,0.785298,-0.1245,-0.01306,0.018652,0.016254,15.14,45.70039,3.979492,0.509949,1214.413
14,13,16,44,82007829,875.6013,9.691729,0.804452,-0.02873,-0.02425,0.022916,0.015455,15.13848,45.67903,5.444336,0.513611,1214.553
14,13,16,45,82008169,875.69,9.691729,0.804452,-0.02873,-0.00719,0.023715,0.015455,15.12169,45.67903,4.101562,0.510254,1213.723
14,13,16,45,82008509,875.7073,9.615114,0.756568,0,-0.01252,0.020784,0.004263,15.11254,45.67903,5.078125,0.512695,1213.559
14,13,16,45,82008852,875.6774,9.615114,0.756568,0,-0.00879,0.024781,0.011458,15.10491,45.67903,3.979492,0.509949,1213.839
14,13,16,46,82009192,875.6702,9.615114,0.756568,0,-0.01279,0.023449,0.011191,15.09575,45.67903,4.467773,0.511169,1213.908
14,13,16,46,82009576,875.6589,9.68694,0.785298,-0.10056,-0.01652,0.016521,0.013057,15.08812,45.67903,2.392578,0.505981,1214.014
14,13,16,47,82009919,875.6277,9.68694,0.785298,-0.10056,-0.02398,0.022116,0.014123,15.07897,45.67903,4.956055,0.51239,1214.307
14,13,16,47,82010302,875.6957,9.677363,0.794875,-0.11013,-0.01306,0.017054,0.006395,15.07897,45.67903,3.857422,0.509644,1213.67
14,13,16,47,82010642,875.6498,9.677363,0.794875,-0.11013,-0.00799,0.024248,0.009326,15.08049,45.70039,4.101562,0.510254,1214.101
14,13,16,48,82010982,875.6185,9.677363,0.794875,-0.11013,0.000533,0.028778,0.011191,15.07134,45.70039,3.979492,0.509949,1214.392
14,13,16,48,82011332,875.5643,9.662998,0.833182,-0.10056,-0.00799,0.020518,0.017853,15.07134,45.70039,3.125,0.507812,1214.901
14,13,16,48,82011672,875.5537,9.662998,0.833182,-0.10056,-0.01013,0.029044,0.009593,15.06371,45.70039,4.711914,0.51178,1214.999
14,13,16,49,82012012,875.6461,9.662998,0.833182,-0.10056,-0.00773,0.019718,0.012524,15.0454,45.67903,5.078125,0.512695,1214.133
14,13,16,49,82012355,875.6619,9.619903,0.732626,-0.07661,-0.00586,0.022649,0.008793,15.02098,45.70039,4.711914,0.51178,1213.985
14,13,16,49,82012695,875.6306,9.619903,0.732626,-0.07661,0.000266,0.022383,0.012524,15.01183,45.67903,4.223633,0.510559,1214.278
14,13,16,50,82013035,875.6579,9.677363,0.78051,-0.0814,0.003198,0.021583,0.014922,14.99504,45.70039,4.833984,0.512085,1214.024
14,13,16,50,82013378,875.7247,9.677363,0.78051,-0.0814,0.006662,0.022649,0.010925,14.99352,45.67903,5.444336,0.513611,1213.398
14,13,16,50,82013718,875.6145,9.677363,0.78051,-0.0814,-0.00959,0.016521,0.011724,14.98589,45.67903,4.833984,0.512085,1214.429
14,13,16,51,82014058,875.6878,9.662998,0.881066,-0.05746,-0.01652,0.013323,0.018919,14.99352,45.67903,5.200195,0.513,1213.744
14,13,16,51,82014398,875.6523,9.662998,0.881066,-0.05746,-0.01599,0.02185,0.016787,14.99352,45.65766,3.735352,0.509338,1214.074
14,13,16,51,82014741,875.6083,9.662998,0.881066,-0.05746,-0.00826,0.017587,0.008793,15.00267,45.67903,4.467773,0.511169,1214.487
14,13,16,52,82015081,875.6835,9.706094,0.790087,-0.02394,-0.00853,0.025314,0.016787,15.01946,45.67903,3.735352,0.509338,1213.784
14,13,16,52,82015421,875.6398,9.706094,0.790087,-0.02394,-0.01332,0.02185,0.006662,15.00267,45.67903,4.589844,0.511475,1214.193
14,13,16,52,82015771,875.5704,9.65821,0.790087,0,-0.00693,0.023715,0.014123,15.00267,45.67903,4.589844,0.511475,1214.843
14,13,16,53,82016111,875.6749,9.65821,0.790087,0,-0.01439,0.019718,0.014922,15.00114,45.65766,4.223633,0.510559,1213.863
14,13,16,53,82016451,875.601,9.65821,0.790087,0,-0.01279,0.025047,0.016521,15.00267,45.67903,5.688477,0.514221,1214.558
14,13,16,53,82016794,875.7099,9.624691,0.852336,-0.06225,-0.01039,0.023982,0.015721,14.98589,45.67903,4.101562,0.510254,1213.535
14,13,16,54,82017134,875.7069,9.624691,0.852336,-0.06225,-0.01386,0.014922,0.013057,14.97673,45.67903,4.956055,0.51239,1213.565
14,13,16,54,82017474,875.6564,9.624691,0.852336,-0.06225,-0.01332,0.018919,0.015188,14.96758,45.65766,4.956055,0.51239,1214.037
14,13,16,54,82017814,875.7492,9.639056,0.80924,-0.10056,-0.01572,0.024781,0.023182,14.95842,45.65766,5.200195,0.513,1213.168
14,13,16,55,82018157,875.7085,9.639056,0.80924,-0.10056,-0.01412,0.021317,0.013323,14.95995,45.67903,4.223633,0.510559,1213.549
14,13,16,55,82018497,875.6937,9.653421,0.790087,-0.10056,-0.02132,0.02185,0.011191,14.9691,45.67903,4.467773,0.511169,1213.686
14,13,16,55,82018837,875.7295,9.653421,0.790087,-0.10056,-0.01705,0.033574,0.008793,14.96758,45.65766,5.810547,0.514526,1213.353
14,13,16,56,82019180,875.6131,9.653421,0.790087,-0.10056,-0.01146,0.023182,0.013856,14.97826,45.70039,6.665039,0.516663,1214.442
14,13,16,56,82019520,875.7131,9.639056,0.852336,-0.11492,-0.01039,0.014922,0.014123,14.97673,45.67903,4.833984,0.512085,1213.506
14,13,16,56,82019860,875.7178,9.639056,0.852336,-0.11492,-0.01199,0.024515,0.019185,14.97826,45.70039,3.979492,0.509949,1213.461
14,13,16,57,82020210,875.5796,9.639056,0.852336,-0.11492,-0.01892,0.026646,0.014922,14.98589,45.67903,4.956055,0.51239,1214.756
14,13,16,57,82020550,875.6152,9.648633,0.775721,-0.06704,-0.01466,0.027712,0.013057,14.99352,45.65766,5.810547,0.514526,1214.423
14,13,16,57,82020890,875.6642,9.648633,0.775721,-0.06704,-0.00693,0.019185,0.015455,14.98589,45.67903,4.956055,0.51239,1213.964
14,13,16,58,82021230,875.7612,9.682152,0.847547,-0.03352,-0.01013,0.020784,0.018119,14.98589,45.67903,4.345703,0.510864,1213.055
14,13,16,58,82021573,875.6243,9.682152,0.847547,-0.03352,-0.00959,0.023182,0.010925,14.99352,45.67903,4.467773,0.511169,1214.339
14,13,16,59,82021913,875.7069,9.682152,0.847547,-0.03352,-0.00826,0.030643,0.017054,14.98589,45.67903,4.956055,0.51239,1213.565
14,13,16,59,82022253,875.4927,9.65821,0.837971,-0.07183,-0.01013,0.024781,0.016521,15.0042,45.70039,4.589844,0.511475,1215.57
14,13,16,59,82022596,875.6715,9.65821,0.837971,-0.07183,-0.00719,0.022916,0.01279,15.01183,45.67903,5.078125,0.512695,1213.895
14,13,17,0,82022936,875.6925,9.65821,0.837971,-0.07183,-0.01652,0.018919,0.012524,15.01183,45.67903,4.711914,0.51178,1213.699
14,13,17,0,82023276,875.5932,9.691729,0.814029,-0.07183,-0.01226,0.020518,0.011991,15.01946,45.67903,4.956055,0.51239,1214.629
14,13,17,0,82023619,875.637,9.691729,0.814029,-0.07183,-0.00853,0.009859,0.020784,15.02709,45.65766,3.613281,0.509033,1214.22
14,13,17,1,82023959,875.6322,9.65821,0.761356,-0.02873,-0.00799,0.026913,0.017587,15.0454,45.70039,5.078125,0.512695,1214.265
14,13,17,1,82024299,875.7385,9.65821,0.761356,-0.02873,-0.01039,0.023982,0.003464,15.05303,45.67903,4.833984,0.512085,1213.269
14,13,17,1,82024639,875.637,9.65821,0.761356,-0.02873,-0.00586,0.029577,0.009859,15.07134,45.70039,4.101562,0.510254,1214.22
14,13,17,2,82024989,875.6194,9.710882,0.770933,-0.04788,-0.00959,0.019452,0.021051,15.09575,45.67903,4.833984,0.512085,1214.384
14,13,17,2,82025329,875.6144,9.710882,0.770933,-0.04788,-0.00959,0.027446,0.006395,15.10491,45.70039,4.101562,0.510254,1214.431
14,13,17,2,82025669,875.7247,9.701305,0.814029,-0.02873,-0.01625,0.028245,0.018119,15.12932,45.67903,5.200195,0.513,1213.398
14,13,17,3,82026055,875.6378,9.701305,0.814029,-0.02873,-0.00986,0.022649,0.014389,15.14763,45.70039,4.467773,0.511169,1214.212
14,13,17,3,82026395,875.7073,9.701305,0.814029,-0.02873,-0.01386,0.032775,0.013856,15.15526,45.67903,4.223633,0.510559,1213.559
14,13,17,3,82026735,875.6523,9.619903,0.804452,-0.11013,-0.01519,0.021317,0.018652,15.16442,45.67903,3.24707,0.508118,1214.074
14,13,17,4,82027078,875.6542,9.619903,0.804452,-0.11013,-0.01359,0.028778,0.009326,15.18273,45.70039,5.200195,0.513,1214.059
14,13,17,4,82027418,875.5909,9.619903,0.804452,-0.11013,-0.00826,0.025847,0.000799,15.1812,45.67903,5.566406,0.513916,1214.651
14,13,17,4,82027758,875.6687,9.619903,0.818817,-0.02873,-0.01119,0.019452,0.013057,15.19036,45.70039,6.90918,0.517273,1213.924
14,13,17,5,82028101,875.6494,9.619903,0.818817,-0.02873,-0.01519,0.024515,0.000533,15.19799,45.67903,12.40234,0.531006,1214.104
14,13,17,5,82028441,875.6881,9.792285,0.828394,-0.15802,-0.01599,0.02185,0.007994,15.19799,45.67903,21.06934,0.552673,1213.739
14,13,17,5,82028781,875.7053,9.792285,0.828394,-0.15802,-0.00826,0.033308,0.014922,15.20714,45.67903,29.98047,0.574951,1213.58
14,13,17,6,82029121,875.6802,9.792285,0.828394,-0.15802,-0.00933,0.020518,0.014389,15.21477,45.67903,37.79297,0.594482,1213.813
14,13,17,6,82029471,875.6494,9.495404,0.641646,-0.11971,-0.01386,0.018919,0.015988,15.22393,45.67903,45.97168,0.614929,1214.104
14,13,17,6,82029811,875.5471,9.495404,0.641646,-0.11971,-0.01119,0.020784,0.009859,15.22393,45.67903,48.65723,0.621643,1215.06
14,13,17,7,82030151,875.6403,9.495404,0.641646,-0.11971,-0.01919,0.03011,0.018919,15.22393,45.70039,49.51172,0.623779,1214.188
14,13,17,7,82030494,875.7017,9.701305,0.794875,-0.09577,-0.00586,0.014389,0.007461,15.23156,45.67903,50.12207,0.625305,1213.615
14,13,17,7,82030834,875.7155,9.701305,0.794875,-0.09577,-0.01119,0.018386,0.009859,15.23308,45.70039,50.36621,0.625916,1213.483
14,13,17,8,82031174,875.6188,9.68694,0.823605,-0.05746,-0.01919,0.022649,0.007461,15.23156,45.67903,51.2207,0.628052,1214.389
14,13,17,8,82031517,875.6505,9.68694,0.823605,-0.05746,-0.0048,0.017054,0.005596,15.24071,45.67903,51.58691,0.628967,1214.093
14,13,17,9,82031902,875.657,9.68694,0.823605,-0.05746,-0.00986,0.022916,0.009326,15.23156,45.67903,49.63379,0.624084,1214.032
14,13,17,9,82032242,875.5834,9.662998,0.80924,-0.08619,-0.00426,0.017587,0.011991,15.22393,45.70039,50.36621,0.625916,1214.722
14,13,17,9,82032582,875.691,9.662998,0.80924,-0.08619,-0.01146,0.021317,0.019452,15.22393,45.70039,50.61035,0.626526,1213.713
14,13,17,10,82032925,875.7359,9.691729,0.80924,-0.11013,-0.00853,0.031975,0.01279,15.22393,45.70039,51.70898,0.629272,1213.292
14,13,17,10,82033265,875.5802,9.691729,0.80924,-0.11013,-0.01306,0.025847,0.011991,15.22393,45.70039,51.46484,0.628662,1214.751
14,13,17,10,82033605,875.6708,9.691729,0.80924,-0.11013,-0.00453,0.028245,0.01279,15.20714,45.70039,51.34277,0.628357,1213.903
14,13,17,11,82033955,875.7013,9.667787,0.823605,-0.0814,-0.00693,0.019718,0.01732,15.20714,45.70039,52.31934,0.630798,1213.617
14,13,17,11,82034296,875.5451,9.667787,0.823605,-0.0814,-0.01039,0.016521,0.011191,15.20714,45.70039,51.95313,0.629883,1215.081
14,13,17,11,82034637,875.6583,9.667787,0.823605,-0.0814,-0.00773,0.021317,0.013323,15.19951,45.70039,52.19727,0.630493,1214.019
14,13,17,12,82034980,875.7816,9.730036,0.804452,-0.11013,-0.01679,0.023982,0.01732,15.19951,45.70039,51.70898,0.629272,1212.864
14,13,17,12,82035321,875.7674,9.730036,0.804452,-0.11013,-0.00933,0.01732,0.010126,15.19951,45.70039,52.44141,0.631104,1212.996
14,13,17,12,82035662,875.647,9.586384,0.871489,-0.15802,-0.01439,0.025047,0.015721,15.19799,45.67903,51.83106,0.629578,1214.125
14,13,17,13,82036003,875.5961,9.586384,0.871489,-0.15802,-0.01039,0.021583,0.015988,15.1812,45.67903,51.58691,0.628967,1214.603
14,13,17,13,82036346,875.6993,9.586384,0.871489,-0.15802,-0.00426,0.023182,0.005329,15.17205,45.67903,51.95313,0.629883,1213.636
14,13,17,13,82036687,875.5871,9.610326,0.814029,-0.09098,-0.01412,0.023182,0.006129,15.17357,45.70039,52.92969,0.632324,1214.688
14,13,17,14,82037028,875.5256,9.610326,0.814029,-0.09098,-0.01119,0.022383,0.013856,15.15526,45.67903,52.19727,0.630493,1215.264
14,13,17,14,82037371,875.7636,9.610326,0.814029,-0.09098,-0.00693,0.019452,0.012524,15.13848,45.67903,52.92969,0.632324,1213.033
14,13,17,14,82037711,875.6976,9.701305,0.785298,-0.06704,0.002132,0.022916,0.014655,15.13085,45.70039,53.05176,0.632629,1213.652
14,13,17,15,82038051,875.6366,9.701305,0.785298,-0.06704,-0.00426,0.018919,0.007727,15.12322,45.70039,51.95313,0.629883,1214.222
14,13,17,15,82038447,875.6293,9.725247,0.751779,-0.02873,-0.01439,0.025047,0.014123,15.10491,45.70039,53.17383,0.632935,1214.291
14,13,17,15,82038788,875.5871,9.725247,0.751779,-0.02873,-0.00986,0.027446,0.014123,15.08812,45.70039,53.2959,0.63324,1214.688
14,13,17,16,82039129,875.6414,9.725247,0.751779,-0.02873,-0.01519,0.027446,0.012524,15.08049,45.72175,53.41797,0.633545,1214.177
14,13,17,16,82039472,875.6856,9.600749,0.80924,-0.06704,-0.01306,0.022649,0.019452,15.07134,45.70039,53.54004,0.63385,1213.763
14,13,17,16,82039813,875.6256,9.600749,0.80924,-0.06704,-0.01519,0.016254,0.019985,15.0454,45.70039,54.63867,0.636597,1214.326
14,13,17,17,82040153,875.721,9.600749,0.80924,-0.06704,-0.01732,0.018919,0.01279,15.02861,45.70039,53.2959,0.63324,1213.432
14,13,17,17,82040494,875.7645,9.744401,0.847547,-0.15323,-0.01093,0.019452,0.003198,15.01183,45.70039,53.41797,0.633545,1213.026
14,13,17,17,82040837,875.7092,9.744401,0.847547,-0.15323,-0.00826,0.016254,0.010658,15.0042,45.70039,54.5166,0.636292,1213.543
14,13,17,18,82041178,875.7204,9.662998,0.833182,-0.12929,-0.00959,0.025314,0.015721,15.0042,45.70039,54.15039,0.635376,1213.438
14,13,17,18,82041519,875.6531,9.662998,0.833182,-0.12929,-0.00666,0.01732,0.022383,14.99504,45.70039,54.39453,0.635986,1214.069
14,13,17,18,82041862,875.6392,9.662998,0.833182,-0.12929,-0.01386,0.02185,0.014655,14.99504,45.70039,55.24902,0.638123,1214.199
14,13,17,19,82042202,875.6859,9.624691,0.761356,-0.00479,-0.01439,0.018919,0.01279,14.98741,45.70039,55.12695,0.637817,1213.76
14,13,17,19,82042542,875.5925,9.624691,0.761356,-0.00479,-0.01359,0.024515,0.013057,14.9691,45.70039,55.00488,0.637512,1214.637
14,13,17,20,82042937,875.716,9.629479,0.770933,-0.03352,-0.01492,0.030643,0.010658,14.95995,45.67903,53.66211,0.634155,1213.48
14,13,17,20,82043278,875.6409,9.629479,0.770933,-0.03352,-0.01252,0.021051,0.007727,14.94316,45.67903,54.76074,0.636902,1214.183
14,13,17,20,82043619,875.5938,9.629479,0.770933,-0.03352,-0.01519,0.026913,0.016787,14.93553,45.70039,54.76074,0.636902,1214.624
14,13,17,21,82043960,875.5416,9.720459,0.785298,-0.00479,-0.00719,0.018919,0.015721,14.91875,45.70039,55.24902,0.638123,1215.113
14,13,17,21,82044303,875.5932,9.720459,0.785298,-0.00479,-0.01705,0.018119,0.010925,14.91875,45.70039,54.02832,0.635071,1214.629
14,13,17,21,82044644,875.5765,9.720459,0.785298,-0.00479,-0.00959,0.037838,0.015188,14.91722,45.67903,55.24902,0.638123,1214.785
14,13,17,22,82044985,875.6327,9.634268,0.78051,-0.05746,-0.00879,0.028778,0.012524,14.9279,45.70039,55.37109,0.638428,1214.259
14,13,17,22,82045328,875.6329,9.634268,0.78051,-0.05746,-0.01279,0.03011,0.008793,14.9279,45.70039,55.49316,0.638733,1214.257
14,13,17,22,82045669,875.7293,9.706094,0.818817,0.009577,0,0.014389,0.017054,14.94469,45.70039,54.76074,0.636902,1213.356
14,13,17,23,82046009,875.679,9.706094,0.818817,0.009577,-0.01013,0.01732,0.019452,14.95232,45.70039,55.12695,0.637817,1213.826
14,13,17,23,82046352,875.5437,9.706094,0.818817,0.009577,-0.00906,0.023182,0.011991,14.95995,45.67903,55.12695,0.637817,1215.094
14,13,17,23,82046692,875.7274,9.653421,0.80924,-0.09098,-0.00773,0.021051,0.009326,14.9691,45.67903,54.39453,0.635986,1213.372
14,13,17,24,82047032,875.675,9.653421,0.80924,-0.09098,-0.00426,0.017853,0.010658,14.97826,45.70039,55.49316,0.638733,1213.863
14,13,17,24,82047382,875.6533,9.653421,0.80924,-0.09098,-0.00959,0.019185,0.018652,14.98589,45.67903,56.22559,0.640564,1214.067
14,13,17,24,82047723,875.6033,9.725247,0.818817,-0.06704,-0.00426,0.019985,0.011724,14.98589,45.67903,56.10352,0.640259,1214.534
14,13,17,25,82048064,875.5813,9.725247,0.818817,-0.06704,-0.0032,0.02185,0.017587,14.98741,45.70039,55.24902,0.638123,1214.74
14,13,17,25,82048405,875.7065,9.706094,0.785298,-0.07183,-0.00773,0.017853,0.011191,15.00267,45.67903,56.22559,0.640564,1213.567
14,13,17,25,82048748,875.6412,9.706094,0.785298,-0.07183,-0.0032,0.028778,0.014389,15.01946,45.67903,55.37109,0.638428,1214.18
14,13,17,26,82049089,875.6533,9.706094,0.785298,-0.07183,-0.00826,0.024515,0.013057,15.0454,45.67903,56.71387,0.641785,1214.067
14,13,17,26,82049430,875.6724,9.710882,0.847547,-0.06225,-0.01039,0.020784,0.007994,15.05455,45.70039,56.22559,0.640564,1213.887
14,13,17,26,82049773,875.5445,9.710882,0.847547,-0.06225,-0.02318,0.029311,0.003464,15.06981,45.67903,56.10352,0.640259,1215.087
14,13,17,27,82050114,875.6599,9.710882,0.847547,-0.06225,-0.01652,0.02638,0.016521,15.08812,45.67903,55.61523,0.639038,1214.006
14,13,17,27,82050455,875.625,9.715671,0.775721,-0.07183,-0.01199,0.022116,0.005596,15.09575,45.67903,56.34766,0.640869,1214.331
14,13,17,27,82050798,875.7155,9.715671,0.775721,-0.07183,-0.01919,0.022649,0.010392,15.09728,45.70039,56.22559,0.640564,1213.483
14,13,17,28,82051138,875.6721,9.65821,0.775721,-0.01915,-0.00959,0.028778,0.013057,15.08812,45.70039,57.69043,0.644226,1213.89
14,13,17,28,82051478,875.6998,9.65821,0.775721,-0.01915,0.000533,0.021317,0.017587,15.08812,45.67903,55.98145,0.639954,1213.631
14,13,17,28,82051818,875.63,9.65821,0.775721,-0.01915,0.001865,0.016787,0.008793,15.07897,45.67903,56.34766,0.640869,1214.286
14,13,17,29,82052168,875.6605,9.615114,0.833182,-0.11013,0.001865,0.018919,0.011458,15.08812,45.67903,55.85938,0.639648,1213.998
14,13,17,29,82052508,875.6637,9.615114,0.833182,-0.11013,-0.00293,0.021317,0.013856,15.09575,45.67903,57.93457,0.644836,1213.969
14,13,17,29,82052849,875.6152,9.615114,0.833182,-0.11013,-0.00746,0.022916,0.006928,15.10491,45.70039,60.62012,0.65155,1214.423
14,13,17,30,82053192,875.5862,9.840169,0.794875,-0.08619,-0.00773,0.013057,0.013856,15.11254,45.67903,65.625,0.664062,1214.695
14,13,17,30,82053575,875.7533,9.840169,0.794875,-0.08619,-0.01146,0.024248,0.013057,15.11406,45.70039,74.6582,0.686646,1213.131
14,13,17,31,82053916,875.6728,10.02692,0.852336,0.114922,-0.00826,0.017587,0.013323,15.12322,45.70039,82.4707,0.706177,1213.884
14,13,17,31,82054259,875.7073,10.02692,0.852336,0.114922,-0.01013,0.018386,0.019718,15.11406,45.70039,92.84668,0.732117,1213.559
14,13,17,31,82054600,875.678,10.02692,0.852336,0.114922,-0.01172,0.02638,0.006928,15.09575,45.67903,103.4668,0.758667,1213.834
14,13,17,32,82054941,875.6733,9.696517,1.01993,-0.24421,-0.00506,0.023182,0.005862,15.07897,45.67903,117.627,0.794067,1213.879
14,13,17,32,82055284,875.6943,9.696517,1.01993,-0.24421,-0.01279,0.031176,0.009859,15.06218,45.67903,128.3691,0.820923,1213.681
14,13,17,32,82055625,875.6409,9.830592,0.799663,-0.1245,-0.00906,0.019452,0.011191,15.06218,45.67903,138.7451,0.846863,1214.183
14,13,17,33,82055966,875.6613,9.830592,0.799663,-0.1245,-0.01546,0.020784,0.018119,15.05303,45.67903,149.1211,0.872803,1213.99
14,13,17,33,82056307,875.691,9.830592,0.799663,-0.1245,-0.00586,0.026113,0.012524,15.05303,45.65766,159.6191,0.899048,1213.713
14,13,17,33,82056658,875.7089,9.332599,0.823605,-0.13408,-0.01599,0.027179,0.007994,15.05455,45.70039,169.1406,0.922852,1213.546
14,13,17,34,82056999,875.5955,9.332599,0.823605,-0.13408,-0.01119,0.009326,0.014389,15.05455,45.70039,179.0283,0.947571,1214.608
14,13,17,34,82057340,875.639,9.332599,0.823605,-0.13408,-0.00986,0.024781,0.01732,15.05303,45.67903,188.5498,0.971375,1214.199
